DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,DurationTU,DurationFV,DurationTY,DurationUS,DurationUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,RollingAvg,RollingStd
1/6/17 6:00,108.390625,118.015625,124.9375,152.8125,163.5,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.107840957,0.412301709,-0.356516843,0.089632494,-0.033707997,0.642408903,0.012135466
1/6/17 7:00,108.390625,118.015625,124.9375,152.78125,163.4375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.109940889,0.420752131,-0.358149147,0.082129595,-0.029028238,0.826053606,0.012031042
1/6/17 8:00,108.3828125,118.0078125,124.953125,152.84375,163.46875,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.127968834,0.459199942,-0.359483622,0.046034792,-0.00731281,1.272577884,0.010713011
1/6/17 9:00,108.3125,117.7109375,124.484375,152.0625,162.375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.088508819,0.46076927,-0.309672399,-0.075204462,0.06584505,5.385555405,0.013382673
1/6/17 10:00,108.3125,117.7421875,124.515625,152.03125,162.375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.053758355,0.476731969,-0.356227805,-0.055082313,0.058199558,7.056245152,0.01671744
1/6/17 11:00,108.296875,117.6953125,124.46875,151.96875,162.3125,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.139077423,0.488702951,-0.350589256,-0.000915051,0.020715319,2.064011157,0.01057078
1/6/17 12:00,108.28125,117.6640625,124.4375,151.9375,162.28125,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.149787303,0.48545074,-0.344198979,0.003483783,0.017079195,1.393268442,0.009826232
1/6/17 13:00,108.296875,117.6640625,124.4375,152,162.375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.161880236,0.480594311,-0.336086693,0.008685276,0.012753484,0.608017393,0.009050891
1/6/17 14:00,108.2734375,117.6015625,124.328125,151.65625,161.8125,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.124122933,0.467267589,-0.310753713,-0.049356318,0.048499447,3.266706407,0.011322732
1/6/17 15:00,108.28125,117.640625,124.40625,151.78125,161.9375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.136275925,0.47288947,-0.318094765,-0.033832092,0.038907749,2.499606867,0.010674103
1/6/17 16:00,108.28125,117.625,124.375,151.6875,161.84375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.150381368,0.480308246,-0.32873561,-0.01385665,0.026718126,1.576537657,0.010037636
1/6/17 17:00,108.2890625,117.625,124.375,151.71875,161.78125,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.11809211,0.457931172,-0.293092065,-0.07036211,0.060522543,3.777849957,0.01209288
1/8/17 19:00,108.28125,117.625,124.390625,151.71875,161.8125,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.142720304,0.472883321,-0.315731913,-0.031576536,0.037087926,2.141045184,0.010578699
1/8/17 20:00,108.28125,117.6171875,124.390625,151.75,161.875,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.157236297,0.478710904,-0.322730244,-0.014762737,0.026559819,1.22865436,0.009931436
1/8/17 21:00,108.28125,117.6328125,124.40625,151.78125,161.875,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.129300556,0.466225559,-0.306477595,-0.049755123,0.048241168,3.011081648,0.011716374
1/8/17 22:00,108.28125,117.59375,124.375,151.6875,161.78125,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.173419267,0.480825548,-0.326987139,0.004528347,0.0142397,0.12491742,0.009336995
1/8/17 23:00,108.2734375,117.59375,124.34375,151.65625,161.75,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.142159364,0.471627175,-0.313310648,-0.034288353,0.038614459,2.190183147,0.011319936
1/9/17 0:00,108.2734375,117.5859375,124.3125,151.65625,161.71875,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.068904669,0.432684343,-0.256632268,-0.139277955,0.102500765,7.014441496,0.016922328
1/9/17 1:00,108.265625,117.5546875,124.25,151.59375,161.625,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,0.087367121,0.277194183,-0.094176776,-0.32750662,0.2137553,15.31718258,0.027657274
1/9/17 2:00,108.265625,117.5546875,124.265625,151.59375,161.6875,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.101500506,0.447570912,-0.276548787,-0.097612989,0.076766806,4.909378617,0.014580356
1/9/17 3:00,108.265625,117.5859375,124.328125,151.8125,161.96875,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.061021957,0.428878229,-0.251133535,-0.149978826,0.108987453,7.531243173,0.017910069
1/9/17 4:00,108.2890625,117.65625,124.46875,152,162.25,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.164973123,0.483926899,-0.332726739,0.001693912,0.016679327,0.65614094,0.010350691
1/9/17 5:00,108.296875,117.7109375,124.546875,152.21875,162.53125,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.130654434,0.474048662,-0.321778158,-0.034091653,0.039427093,2.829860006,0.012498103
1/9/17 6:00,108.3046875,117.7109375,124.578125,152.3125,162.6875,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.17018124,0.476842619,-0.330556064,0.013371674,0.009048402,0.063261156,0.009976125
1/9/17 7:00,108.3046875,117.7421875,124.59375,152.34375,162.71875,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.120546483,0.473438632,-0.324021721,-0.038983113,0.043010052,3.412442753,0.013452655
1/9/17 8:00,108.3046875,117.7265625,124.578125,152.3125,162.625,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.117329113,0.465260973,-0.307761104,-0.05670094,0.05294787,3.742140222,0.013787883
1/9/17 9:00,108.328125,117.8203125,124.765625,152.78125,163.28125,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.156489643,0.484517643,-0.334403855,-0.003984819,0.02060404,1.209994933,0.011585507
1/9/17 10:00,108.328125,117.7890625,124.703125,152.65625,163.125,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.158220126,0.483004341,-0.330662203,-0.00636982,0.021743511,1.132206746,0.011744934
1/9/17 11:00,108.3203125,117.7734375,124.671875,152.5625,162.84375,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.060304924,0.432667461,-0.258458028,-0.143261195,0.105308392,7.56492985,0.018717175
1/9/17 12:00,108.34375,117.84375,124.8125,152.75,163.125,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.156479608,0.482070601,-0.329125224,-0.008981982,0.023342584,1.264291259,0.012170973
1/9/17 13:00,108.34375,117.828125,124.734375,152.53125,162.8125,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.086656607,0.454609983,-0.295861043,-0.089319753,0.073552615,5.679863078,0.017134872
1/9/17 14:00,108.359375,117.8515625,124.78125,152.65625,162.9375,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.095601648,0.453058034,-0.28922939,-0.089374041,0.072736887,5.211866492,0.016854259
1/9/17 15:00,108.3515625,117.84375,124.765625,152.6875,163.03125,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.07882578,0.44792265,-0.284247275,-0.105805181,0.083199114,6.24658663,0.018423374
1/9/17 16:00,108.3515625,117.8671875,124.8125,152.75,163.1875,1.941243757,4.230119492,6.211024751,13.89031089,17.54364142,-0.148698451,0.486152684,-0.340709949,-0.003402147,0.021036768,1.619846938,0.01369319
