DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,PortNotional,dfPositionTU,dfPositionFV,dfPositionTY,dfPositionUS,dfPositionUB,PortPrice,InitMargin,DailyPnL,CumNetPnL
2017-02-06 13:00:00,108.5,118.1640625,124.9375,151.46875,160.78125,0.527575904,-0.143113813,-0.096357905,-0.12572377,0.107228608,95133.82313308195,25.09515637020591,-13.614964173842965,-9.166895891744312,-11.960582898804276,10.201067428278577,26.489487626929684,1339922.2300908817,-8992.999235217649,35539.88254183128
2017-02-06 14:00:00,108.5078125,118.1875,124.96875,151.53125,160.875,0.547498288,-0.161156613,-0.11277906900000001,-0.091025791,0.087540238,108574.23032599877,29.722102612201006,-17.497455218419848,-12.244900613557709,-9.883055197640227,9.50461396340475,26.557068996125,1408085.4884956316,831.4194678910371,35672.153031932794
2017-02-06 15:00:00,108.5,118.1484375,124.9375,151.53125,160.90625,0.470535634,0.051296057,-0.233908192,-0.127817958,0.116442159,83230.20205580622,19.58138794613844,4.269381188776153,-19.468226082668316,-10.638314470700553,9.691504421384316,27.257616733867184,1486592.8783873753,8552.93201121612,43585.67924309138
2017-02-06 16:00:00,108.5,118.140625,124.90625,151.34375,160.5,0.450512819,-0.0032157709999999996,-0.09215936599999999,-0.263786465,0.19032558,61582.32445725339,13.871813295904934,-0.19803465310222618,-5.675387978786765,-16.244583675061918,11.720691620074936,27.614269633921865,1586592.8783873755,-23180.049450880353,19815.1862829023
2017-02-06 17:00:00,108.5078125,118.1875,124.984375,151.59375,160.9375,0.540527013,-0.06398369400000001,-0.18383086,-0.108302519,0.10335591300000001,94651.81839358137,25.5809323356505,-6.056172984638482,-17.39992517585588,-10.251030359955395,9.782825107178796,28.329203059132805,1686592.8783873755,11023.747501322883,30166.459917521322
2017-02-06 19:00:00,108.5078125,118.1953125,125.0,151.53125,160.875,0.5984666999999999,-0.002950902,-0.343865311,0.012709301000000001,0.042007787000000005,132921.83998891592,39.77464746804727,-0.392239323466972,-45.70720984648081,1.6893436738929692,5.583752341902462,30.29022481282811,1777470.4225483532,1904.9549718393355,31288.413568986813
2017-02-06 20:00:00,108.5234375,118.265625,125.125,151.78125,161.1875,0.527166433,0.031366715,-0.367169432,0.068170445,0.006126976,124406.56614800952,32.79148285901236,3.9022253044932627,-45.678288229635086,8.480850975231744,0.7622360450312667,26.31202971760156,1826796.0456514857,-15833.016709155432,14682.685470914035
2017-02-06 21:00:00,108.515625,118.2578125,125.125,151.8125,161.15625,0.531343086,0.063129034,-0.355112461,-0.001475657,0.048939762000000005,127045.6856296577,33.752423332724085,8.020271407667972,-45.11550608338008,-0.1874758553192038,6.2175856178422695,28.354007191671876,1916770.7063919005,-18401.90804172988,-4466.786540083511
2017-02-06 22:00:00,108.515625,118.2578125,125.140625,151.84375,161.1875,0.42115256100000004,0.153579938,-0.37744923799999996,0.006940173000000001,0.04087809,119520.31372973588,25.168143109400866,18.355922372353383,-45.11285134280974,0.8294916542986422,4.885762141472379,24.272286365781255,1989346.5484932463,-4046.1572603287377,-9223.01773189607
2017-02-06 23:00:00,108.5234375,118.25,125.109375,151.78125,161.125,0.439688339,0.132787556,-0.354939995,-0.017401883,0.055182227,113750.84812446093,25.007460735842745,15.10469711537435,-40.374725464541925,-1.9794789502126384,6.277025122646527,25.262254308273437,2070465.6770990284,17747.946669858786,7826.120009026854
2017-02-07 00:00:00,108.515625,118.2578125,125.125,151.8125,161.15625,0.5155770820000001,0.07741768,-0.35934139600000004,0.000313963,0.047349879000000004,126657.34896832086,32.650813197471294,9.805518112077793,-45.51322859193559,0.03976572125414092,5.997210148110768,27.81921504556251,2157994.0445641587,-13944.795683695076,-6861.962804232095
